-0.09523502826069401,-0.06851213810569956,-0.9904010761918013
0.07729254384749178,-0.018073237049680037,-0.9943975699863126
-0.022007716614294036,0.09947921179725788,0.9924303549694302
-0.036516811226630905,0.00019066334385958207,0.9991459386323917
-0.023350032419812462,-0.07697996439553444,-0.9967048454539551
0.09856618788409374,-0.024367591451919635,-0.9921205320154558
-0.10226898503793191,0.013264696626436819,0.9912091965891332
-0.06456607696851416,-0.011687924993887357,0.9978308952672039
0.07412151452813687,0.03681178418545229,0.9952651214458247
0.07679968590780051,0.041944104349069034,0.994795550096875
0.08759328116933644,0.04018707077512966,0.9939389091515803
0.007217310680190805,0.01671445457893145,0.9993358090736723
0.0015225229515062728,0.004919338351039552,0.9994004416916384
-0.002541217750153753,-0.003497989312822719,0.9991881287819441
-0.05304769125640196,0.06361371083744344,0.9965570619174352
-0.07078967259658343,0.06383800606403811,0.9950060234476894
-0.06482112101654111,0.06373606202744234,0.9956399146419889
-0.011842746028049819,0.008605583042106084,0.9995171450963618
4.9903660398613846e-05,0.027928609434720506,0.9991206455463539
-0.004452686220932388,0.037175181705846355,0.9987420500471119
-0.03136921526682422,0.019523105547085903,0.9992544827091978
-0.027890609626277436,0.047959815254294935,0.9983978857993718
-0.036697841436085066,0.049062367658245,0.9980235164767095
0.01907130872814095,-0.015474277968670954,0.9996289599777123
0.03533545640470602,-0.0026545408150878518,0.9991753525701469
0.040801749128136104,0.0016695868541021404,0.9989150228522368
0.024362516941235614,0.05288221898405441,0.9982675307649221
0.03497935969497686,0.0023181053506615705,0.9991599109277165
0.047828105778263706,-0.011924146317767875,0.9982348920356324
0.04872283354676968,-0.0040015678078777,0.9982785210517503
0.04926259183277285,0.0007808713727809891,0.9982738083685931
-0.001337950282610056,0.046147828716972504,0.9988112886207109
-0.011076473014575643,0.06074878916146121,0.9980749783782906
-0.014389342198403772,0.065733834389149,0.9976506249780586
-0.016058197642993956,0.06824843338437966,0.9974044561281431
-0.023374347550393693,0.07039497044530203,0.9970091721222591
0.11258848632470103,0.04370003754712336,0.9907363556924972
0.1151388396920942,0.05886256675666139,0.9897419330727796
0.10421946165060372,0.054926635461316216,0.9915288525765252
0.10579314890878867,0.04853712803085561,0.9915231864140132
0.10617618124287566,0.04135669236272978,0.9917248296466854
-0.013968241353458234,0.11476560680882421,0.9931237893086664
-0.029410355543655824,0.09172580901196502,0.995336774404508
-0.020934719612982072,0.062440923875181076,0.9978289783202817
-0.019539442803489286,0.05966587286490471,0.9980071723258152
